@relation 'gesture-weka.filters.unsupervised.attribute.Remove-R31_gesture-weka.filters.unsupervised.attribute.Remove-V-R3,7-11,12-26,27-30,357'

@attribute ratio numeric
@attribute newFingerTipDistRefined_f1 numeric
@attribute newFingerTipDistRefined_f2 numeric
@attribute newFingerTipDistRefined_f3 numeric
@attribute newFingerTipDistRefined_f4 numeric
@attribute newFingerTipDistRefined_f5 numeric
@attribute fingerDirection_f1_x numeric
@attribute fingerDirection_f1_y numeric
@attribute fingerDirection_f1_z numeric
@attribute fingerDirection_f2_x numeric
@attribute fingerDirection_f2_y numeric
@attribute fingerDirection_f2_z numeric
@attribute fingerDirection_f3_x numeric
@attribute fingerDirection_f3_y numeric
@attribute fingerDirection_f3_z numeric
@attribute fingerDirection_f4_x numeric
@attribute fingerDirection_f4_y numeric
@attribute fingerDirection_f4_z numeric
@attribute fingerDirection_f5_x numeric
@attribute fingerDirection_f5_y numeric
@attribute fingerDirection_f5_z numeric
@attribute fingerAngle_1 numeric
@attribute fingerAngle_2 numeric
@attribute fingerAngle_3 numeric
@attribute fingerAngle_4 numeric
@attribute class {G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24}

@data
1,1,0.878112,0.694389,0.637471,0.548522,-0.225119,0.574304,-0.787081,0.064635,-0.996366,-0.055474,-0.140905,-0.95351,0.266393,-0.239367,-0.931127,0.275146,-0.55154,-0.764643,0.333353,0,0,0,0,G13
0,57.473595,55.501999,56.389286,48.494331,42.867939,-0.164134,0.426002,-0.889709,-0.543898,-0.575177,-0.611021,-0.676364,-0.542259,-0.498485,-0.731051,-0.497701,-0.466753,-0.817023,-0.34307,-0.463439,0,0,0,0,G13
0,52.748585,54.597885,55.882782,57.519112,48.987461,-0.565449,0.67256,-0.47742,-0.397374,-0.797933,-0.453207,-0.524487,-0.807707,-0.269301,-0.702419,-0.666523,-0.249711,-0.809559,-0.572293,-0.130749,0,0,0,0,G14
0,53.24374,55.35408,56.972664,58.285919,49.289085,-0.564101,0.697848,-0.44136,-0.413413,-0.770998,-0.484409,-0.544449,-0.784985,-0.295591,-0.712482,-0.645098,-0.276075,-0.821809,-0.554327,-0.131723,0,0,0,0,G14
0,52.947075,54.719021,55.844376,57.916229,49.152111,-0.594114,0.630526,-0.499465,-0.389927,-0.828136,-0.402675,-0.499603,-0.84059,-0.209298,-0.688469,-0.701446,-0.184346,-0.802568,-0.594897,-0.044524,0,0,0,0,G14
0,52.78368,54.242474,55.558964,59.135754,49.704693,-0.558498,0.66965,-0.48954,-0.401197,-0.820019,-0.408178,-0.503422,-0.831323,-0.235519,-0.73641,-0.634418,-0.234975,-0.844958,-0.532047,-0.054517,0,0,0,0,G14
0,53.89201,55.809429,57.791718,61.312096,51.766777,-0.594776,0.645339,-0.479353,-0.439321,-0.821212,-0.364155,-0.544164,-0.813263,-0.206131,-0.781254,-0.57788,-0.236004,-0.880401,-0.46692,-0.082939,0,0,0,0,G14
0,52.972416,55.108582,56.772129,58.419899,49.363121,-0.573249,0.65689,-0.489776,-0.398261,-0.821731,-0.407611,-0.508066,-0.825902,-0.244449,-0.711012,-0.662577,-0.235484,-0.814854,-0.571244,-0.098458,0,0,0,0,G14
0,52.795822,54.036522,55.238319,56.291313,48.342567,-0.535445,0.696005,-0.47841,-0.342325,-0.820878,-0.457135,-0.46467,-0.836697,-0.28986,-0.626579,-0.732631,-0.265802,-0.744305,-0.644157,-0.17627,0,0,0,0,G14
0,52.821434,54.870007,56.813461,58.749363,49.748703,-0.556136,0.682433,-0.47434,-0.389481,-0.803039,-0.451035,-0.511593,-0.809484,-0.288113,-0.714172,-0.642265,-0.278304,-0.819769,-0.553397,-0.147412,0,0,0,0,G14
0,56.243736,58.779915,60.535789,60.985397,51.405327,-0.552341,0.747741,-0.368514,-0.516023,-0.643613,-0.565228,-0.646114,-0.660982,-0.381626,-0.768305,-0.548065,-0.330654,-0.887401,-0.430892,-0.163861,0,0,0,0,G14
0,54.630455,57.314583,59.093876,59.850292,51.29858,-0.544994,0.752939,-0.368869,-0.504641,-0.670771,-0.543511,-0.635348,-0.682019,-0.362193,-0.772205,-0.553127,-0.312651,-0.895284,-0.415295,-0.161236,0,0,0,0,G14
0.013307,0.404562,1.086403,1.079762,0.458191,0.418153,-0.492304,-0.704294,-0.511475,-0.655183,-0.581922,-0.481769,-0.068129,-0.991895,0.107252,0.564224,0.025117,0.82524,0.371226,0.031007,0.928025,0.788472,0,0,0,G15
0.016145,0.419262,1.065654,1.029923,0.386365,0.356871,-0.364737,-0.762203,-0.534802,-0.71115,-0.564362,-0.419239,-0.352469,-0.935402,0.028092,0.194283,0.252025,0.948018,-0.094458,0.288577,0.952786,0.606457,0,0,0,G15
0.013258,0.455533,1.087173,1.079847,0.454659,0.417276,-0.211288,-0.893755,-0.395676,-0.658591,-0.521433,-0.542554,-0.160961,-0.97854,0.12865,0.503326,0.066351,0.861546,0.306784,0.079937,0.948417,0.790369,0,0,0,G15
0.014672,0.416533,1.072017,1.056896,0.45768,0.430132,-0.570912,-0.61244,-0.546787,-0.720428,-0.355062,-0.595747,-0.238079,-0.970946,0.024126,0.567076,-0.184606,0.802711,0.372255,-0.276381,0.886025,0.699589,0,0,0,G15
0.014677,0.416434,1.069575,1.058657,0.457432,0.430115,-0.571,-0.618288,-0.540073,-0.716587,-0.356924,-0.599257,-0.234291,-0.971965,0.019793,0.576749,-0.177481,0.797409,0.383559,-0.271976,0.88256,0.697823,0,0,0,G15
0.013318,0.422871,1.080796,1.082574,0.457481,0.425008,-0.587979,-0.629728,-0.507665,-0.733772,-0.352907,-0.580547,-0.146732,-0.988373,-0.039846,0.632024,-0.0792,0.770891,0.470726,-0.136274,0.871691,0.782234,0,0,0,G15
0.013367,0.422826,1.079707,1.082445,0.45722,0.424751,-0.585386,-0.627264,-0.513676,-0.726928,-0.365497,-0.581367,-0.135962,-0.989266,-0.053545,0.63265,-0.082681,0.770011,0.471899,-0.13971,0.870513,0.7795,0,0,0,G15
0.014155,0.419454,1.085191,1.064471,0.461744,0.429709,-0.486511,-0.629438,-0.6059,-0.666325,-0.593982,-0.450773,-0.157709,-0.986421,0.04585,0.50678,-0.208861,0.836392,0.286942,-0.251423,0.924365,0.750739,0,0,0,G15
0.01349,0.445748,1.078581,1.078032,0.450803,0.41376,-0.240411,-0.901261,-0.36046,-0.655344,-0.549918,-0.517798,-0.169983,-0.976028,0.135925,0.503562,0.106792,0.857334,0.306288,0.123326,0.943916,0.766897,0,0,0,G15
0.013621,0.409607,1.077983,1.079016,0.458407,0.419529,-0.528748,-0.608588,-0.591648,-0.692237,-0.562808,-0.451724,-0.175539,-0.98379,0.036648,0.515277,-0.111249,0.849772,0.306529,-0.122645,0.943927,0.767783,0,0,0,G15
0.014307,1.010233,1.192836,0.822312,0.760487,0.623368,-0.041996,-0.78211,-0.621724,0.281374,-0.937134,-0.206419,-0.729306,-0.242013,0.639955,-0.819765,-0.251105,0.514714,-0.90242,-0.239936,0.357868,0.86865,0,0,0,G16
0.014294,1.013624,1.186576,0.818012,0.756585,0.625108,-0.055786,-0.783678,-0.618657,0.251327,-0.945049,-0.209084,-0.742938,-0.23185,0.627924,-0.832955,-0.237211,0.499917,-0.90581,-0.238066,0.350475,0.862642,0,0,0,G16
0.015449,0.998428,1.170002,0.821435,0.761204,0.634738,-0.064295,-0.713115,-0.698092,0.108928,-0.981963,-0.154543,-0.754119,-0.200423,0.625408,-0.843388,-0.189709,0.5027,-0.914413,-0.220659,0.339351,0.796114,0,0,0,G16
0.014274,1.011778,1.189742,0.821011,0.758774,0.627814,-0.05595,-0.787064,-0.614329,0.247412,-0.941311,-0.229612,-0.758062,-0.228747,0.610751,-0.845851,-0.229937,0.481317,-0.914522,-0.226307,0.335314,0.865431,0,0,0,G16
0.015364,1.001834,1.168487,0.822349,0.761419,0.632446,-0.054647,-0.718008,-0.693887,0.125922,-0.981725,-0.142687,-0.736948,-0.225571,0.637202,-0.829688,-0.215517,0.514947,-0.905533,-0.244423,0.346795,0.800123,0,0,0,G16
0.0115,1.122338,1.216203,0.84828,0.784907,0.645947,-0.204477,-0.633463,-0.746266,0.292216,-0.934499,-0.203276,-0.707288,-0.257689,0.658286,-0.802757,-0.270044,0.531656,-0.884574,-0.265807,0.383243,1.090566,0,0,0,G16
0.01885,0.992274,1.10991,0.82534,0.760881,0.630416,-0.043846,-0.817055,-0.57489,-0.094494,-0.992221,0.081047,-0.733964,-0.221874,0.641926,-0.82969,-0.211919,0.516435,-0.903697,-0.227207,0.362917,0.627164,0,0,0,G16
0.012942,1.056023,1.197923,0.817419,0.756965,0.62537,-0.05075,-0.773527,-0.631728,0.377442,-0.904236,-0.199736,-0.687206,-0.253112,0.680943,-0.787643,-0.271251,0.55321,-0.862239,-0.304511,0.404744,0.960603,0,0,0,G16
0.014168,1.013257,1.194966,0.81595,0.756036,0.623824,-0.021218,-0.781701,-0.623293,0.309109,-0.927436,-0.21051,-0.736014,-0.229108,0.637019,-0.827922,-0.241202,0.506326,-0.901373,-0.251896,0.352243,0.878697,0,0,0,G16
0.014275,1.008934,1.196473,0.822808,0.761324,0.623462,-0.042375,-0.780771,-0.623379,0.284905,-0.934312,-0.214218,-0.737586,-0.233477,0.633605,-0.827079,-0.243203,0.506747,-0.908748,-0.228118,0.349483,0.87342,0,0,0,G16
0.097205,0.500238,0.953544,1.047266,0.485524,0.432621,0.31324,0.413138,-0.855101,0.129393,0.421423,-0.897586,-0.11879,0.469656,-0.874821,-0.228972,-0.965999,0.120072,-0.305285,-0.950793,0.052852,0.056975,0,0,0,G17
0.090755,0.495511,0.953615,1.047603,0.494466,0.438312,0.329204,0.388999,-0.860409,0.125568,0.440463,-0.888946,-0.108075,0.495932,-0.86161,-0.22251,-0.969665,0.101186,-0.304766,-0.952081,0.025682,0.069844,0,0,0,G17
0.09113,0.464309,0.953378,1.047754,0.491508,0.4366,0.28751,0.341557,-0.894806,0.115045,0.454903,-0.883079,-0.10539,0.500351,-0.859385,-0.224813,-0.959654,0.168886,-0.302552,-0.948643,0.092403,0.06737,0,0,0,G17
0.091556,0.444645,0.953442,1.047669,0.487989,0.433441,0.285307,0.383151,-0.878519,0.129821,0.465869,-0.875278,-0.092413,0.499786,-0.861205,-0.190234,-0.968128,0.162908,-0.262555,-0.959891,0.09836,0.066722,0,0,0,G17
0.088007,0.43842,0.953367,1.048007,0.485779,0.432929,0.26953,0.378798,-0.885362,0.115293,0.451913,-0.88458,-0.101922,0.497153,-0.861656,-0.194354,-0.96748,0.161894,-0.267197,-0.959205,0.092363,0.074193,0,0,0,G17
0.087126,0.437918,0.953034,1.048379,0.477664,0.428655,0.322824,0.315247,-0.892415,0.104437,0.441885,-0.890972,-0.103543,0.489321,-0.865936,-0.219395,-0.953412,0.207056,-0.293422,-0.947286,0.128659,0.075258,0,0,0,G17
0.0876,0.414683,0.952712,1.048651,0.477105,0.428904,0.322978,0.313791,-0.892872,0.109112,0.422179,-0.899922,-0.100977,0.466697,-0.878634,-0.220203,-0.95076,0.218095,-0.291769,-0.94653,0.137668,0.073896,0,0,0,G17
0.084678,0.431184,0.952641,1.048964,0.473077,0.42419,0.327451,0.336343,-0.882977,0.117932,0.414298,-0.902469,-0.087785,0.467162,-0.879803,-0.192896,-0.953108,0.233186,-0.265128,-0.948718,0.172169,0.080199,0,0,0,G17
0.088087,0.417056,0.952702,1.048638,0.478873,0.429663,0.324936,0.312496,-0.892616,0.109566,0.402343,-0.908909,-0.099671,0.442784,-0.891071,-0.207556,-0.956845,0.203392,-0.277299,-0.951791,0.131148,0.073281,0,0,0,G17
0.096899,0.490085,0.953592,1.047253,0.482435,0.431576,0.319412,0.410094,-0.854283,0.134027,0.408719,-0.902766,-0.113896,0.455047,-0.883153,-0.2271,-0.965793,0.125176,-0.299224,-0.952418,0.058013,0.058208,0,0,0,G17
0,63.984535,39.874615,38.619293,37.358704,32.246639,0.145734,0.591405,-0.793097,-0.011151,-0.990254,0.138826,-0.070306,-0.984186,0.16259,-0.203294,-0.963461,0.174401,-0.517778,-0.821109,0.240179,0,0,0,0,G18
0,64.367149,39.458462,38.124516,36.631149,33.588482,0.175058,0.566743,-0.805082,0.000413,-0.988996,0.147941,-0.091348,-0.978055,0.187256,-0.23084,-0.954067,0.190967,-0.462854,-0.859792,0.215694,0,0,0,0,G18
0,63.508213,39.738243,38.596462,37.312557,32.200989,0.140231,0.588141,-0.796508,-0.00132,-0.989987,0.141155,-0.059254,-0.984728,0.163707,-0.200777,-0.964248,0.172959,-0.518045,-0.820296,0.242372,0,0,0,0,G18
0,64.211418,40.61277,39.036175,37.475979,32.337807,0.153088,0.580985,-0.799387,-0.017185,-0.992861,0.118032,-0.085065,-0.984119,0.155803,-0.204535,-0.964425,0.167483,-0.518433,-0.823978,0.228664,0,0,0,0,G18
0,64.053986,40.480183,39.145153,37.68631,32.070015,0.152641,0.583872,-0.797367,-0.006277,-0.992634,0.120988,-0.076938,-0.985378,0.152024,-0.199463,-0.967953,0.152583,-0.522811,-0.820467,0.231307,0,0,0,0,G18
0,64.02076,40.45853,39.147789,37.696995,31.904724,0.152398,0.582453,-0.79845,-0.004296,-0.992576,0.121548,-0.076472,-0.985343,0.152485,-0.198122,-0.967865,0.154871,-0.530274,-0.815379,0.232306,0,0,0,0,G18
0,63.947563,39.924709,38.620167,37.332363,32.209869,0.145097,0.591515,-0.793131,-0.008932,-0.99042,0.137798,-0.065517,-0.984717,0.161367,-0.19848,-0.964216,0.175767,-0.514466,-0.822878,0.241239,0,0,0,0,G18
0,63.838326,40.409489,39.31179,37.870987,32.021938,0.150974,0.581717,-0.799257,-0.00633,-0.992235,0.124214,-0.075869,-0.985993,0.148532,-0.204441,-0.967475,0.148984,-0.533201,-0.812908,0.234261,0,0,0,0,G18
0,63.887218,40.209534,39.261013,37.854259,32.272346,0.154563,0.580622,-0.799367,-0.006049,-0.991971,0.126319,-0.082629,-0.984854,0.152429,-0.212364,-0.964548,0.15668,-0.532068,-0.813446,0.234968,0,0,0,0,G18
0,63.417931,39.559837,38.640152,37.343029,31.999397,0.141013,0.591296,-0.794031,0.007386,-0.99004,0.140591,-0.060586,-0.985612,0.157792,-0.206774,-0.964734,0.162888,-0.528382,-0.813972,0.241377,0,0,0,0,G18
0,50.176048,41.057392,41.0378,36.232002,32.439522,0.332586,0.406366,-0.851031,0.136242,-0.990589,-0.013121,-0.174865,-0.981295,0.080517,-0.330838,-0.926957,0.176909,-0.67173,-0.716487,0.188217,0,0,0,0,G19
0,51.145584,55.628067,59.35873,43.964058,36.41885,0.002249,0.539966,-0.841684,-0.31811,-0.854726,-0.410183,-0.544215,-0.801953,-0.246377,-0.419662,-0.895471,0.148378,-0.630213,-0.726987,0.272619,0,0,0,0,G19
0,53.622265,54.49255,58.601788,43.36908,36.175838,0.061014,0.510535,-0.857689,-0.31785,-0.852477,-0.415036,-0.553738,-0.791908,-0.257402,-0.488866,-0.868688,0.079942,-0.681487,-0.699097,0.216421,0,0,0,0,G19
0,50.009315,40.81205,40.872105,36.539326,32.622066,0.289887,0.446541,-0.846502,0.137383,-0.990477,-0.009031,-0.174429,-0.980901,0.086067,-0.334838,-0.929389,0.155303,-0.678144,-0.713284,0.177051,0,0,0,0,G19
0,49.599663,41.074585,40.976021,36.280163,32.438244,0.345627,0.396198,-0.850629,0.138453,-0.990331,-0.008652,-0.171785,-0.981152,0.088495,-0.327009,-0.927763,0.179781,-0.670934,-0.716287,0.191785,0,0,0,0,G19
0,51.776085,41.340351,41.006927,36.680115,33.003685,0.272776,0.437587,-0.856803,0.167455,-0.985466,0.028578,-0.13042,-0.982807,0.130697,-0.319173,-0.931817,0.172762,-0.650214,-0.740718,0.16899,0,0,0,0,G19
0,52.528694,42.319973,41.423523,36.991413,33.284637,0.260232,0.435447,-0.86178,0.165156,-0.986182,-0.012977,-0.132364,-0.98542,0.106898,-0.328748,-0.930708,0.160336,-0.648717,-0.744985,0.155447,0,0,0,0,G19
0,49.787468,40.946667,41.046284,36.265831,32.408283,0.321178,0.4256,-0.845996,0.137722,-0.990337,-0.016271,-0.17601,-0.981628,0.073663,-0.325556,-0.930111,0.170021,-0.672374,-0.716694,0.185103,0,0,0,0,G19
0,49.870556,41.710407,41.678738,36.413391,32.706249,0.300912,0.4359,-0.8482,0.13803,-0.990231,-0.019758,-0.176202,-0.982113,0.066381,-0.340166,-0.924225,0.173478,-0.669226,-0.722148,0.175039,0,0,0,0,G19
0,50.691292,40.972733,40.666157,36.259708,32.570568,0.361624,0.387609,-0.847931,0.138886,-0.990216,-0.013557,-0.168723,-0.981246,0.093214,-0.336341,-0.926988,0.166035,-0.673323,-0.718393,0.17478,0,0,0,0,G19
0.037558,0.471547,0.968232,1.045741,0.377815,0.328291,0.192576,0.197622,-0.961176,-0.018783,0.728149,-0.685161,-0.025509,0.66326,-0.747955,-0.257663,-0.875781,0.408188,-0.562894,-0.683934,0.464095,0.235902,0,0,0,G20
0.036843,0.464021,0.968821,1.045802,0.526864,0.431285,0.304425,0.244202,-0.920701,0.008864,0.79138,-0.61126,0.010704,0.725888,-0.68773,-0.436356,-0.899521,-0.02135,-0.710429,-0.703656,0.012627,0.241296,0,0,0,G20
0.039739,0.463763,0.96691,1.045335,0.456866,0.37921,0.309486,0.237898,-0.920664,0.027136,0.784692,-0.619292,0.012014,0.734292,-0.678728,-0.378423,-0.908532,0.177102,-0.683327,-0.70551,0.187939,0.220922,0,0,0,G20
0.038567,0.464819,0.968077,1.045097,0.427566,0.356447,0.320041,0.196848,-0.926728,0.018926,0.769171,-0.638762,0.00044,0.699642,-0.714494,-0.331641,-0.913554,0.235444,-0.663133,-0.698017,0.270237,0.2291,0,0,0,G20
0.038398,0.470286,0.968265,1.045051,0.404955,0.344973,0.276498,0.217381,-0.936106,0.013229,0.761154,-0.648436,-0.005587,0.689436,-0.724325,-0.30802,-0.912661,0.268653,-0.653333,-0.692689,0.305511,0.230322,0,0,0,G20
0.037745,0.46314,0.968248,1.045576,0.3722,0.321246,0.262028,0.209944,-0.941947,-0.001458,0.749248,-0.662288,-0.00732,0.683194,-0.7302,-0.251851,-0.898583,0.359331,-0.586387,-0.691205,0.422358,0.234651,0,0,0,G20
0.038553,0.470502,0.967949,1.045224,0.371637,0.320709,0.229804,0.221739,-0.94764,-0.00752,0.738601,-0.674101,-0.026026,0.667491,-0.744163,-0.227338,-0.881229,0.41443,-0.540489,-0.69563,0.473256,0.229094,0,0,0,G20
0.035865,0.468052,0.969763,1.045811,0.379484,0.324205,0.22089,0.206558,-0.953174,-0.017497,0.737581,-0.675032,-0.019991,0.654272,-0.755995,-0.254101,-0.888775,0.381461,-0.579869,-0.677873,0.451929,0.248961,0,0,0,G20
0.037893,0.466567,0.968512,1.045214,0.37755,0.325682,0.218809,0.200974,-0.954847,-0.003923,0.73294,-0.680282,-0.023277,0.656425,-0.754032,-0.262102,-0.87831,0.399842,-0.550599,-0.689076,0.471185,0.233816,0,0,0,G20
0.037513,0.467378,0.968347,1.045671,0.374149,0.324199,0.209822,0.165759,-0.963586,-0.015628,0.723435,-0.690215,-0.02577,0.65455,-0.75558,-0.237567,-0.861078,0.449562,-0.560526,-0.66609,0.492073,0.236286,0,0,0,G20
0.016143,0.476114,1.039184,1.057949,0.480566,0.428476,0.376998,0.120154,-0.918388,-0.347087,0.70606,-0.617261,0.149624,0.608811,-0.779078,-0.470109,-0.882465,0.015916,-0.599936,-0.799963,-0.01161,0.611114,0,0,0,G21
0.016692,0.482831,1.034176,1.055522,0.519468,0.430473,0.421664,0.204836,-0.883313,-0.394502,0.697964,-0.597675,0.093884,0.685154,-0.722322,-0.384696,-0.92196,-0.044716,-0.652946,-0.756004,-0.04604,0.588144,0,0,0,G21
0.016691,0.481899,1.034185,1.055524,0.513209,0.424247,0.417916,0.211655,-0.883487,-0.395179,0.698754,-0.596302,0.093358,0.687007,-0.720628,-0.378121,-0.925174,-0.032818,-0.655572,-0.754542,-0.029857,0.588181,0,0,0,G21
0.016135,0.475991,1.038713,1.05852,0.46913,0.422453,0.368958,0.123432,-0.921213,-0.348608,0.709425,-0.612527,0.1528,0.621894,-0.768049,-0.473965,-0.8805,0.008761,-0.59879,-0.800577,-0.022977,0.611419,0,0,0,G21
0.016254,0.477457,1.037647,1.057895,0.44156,0.407607,0.36113,0.11856,-0.924948,-0.344643,0.708639,-0.615672,0.150076,0.619243,-0.770724,-0.474827,-0.879113,0.041226,-0.586463,-0.809975,0.001317,0.606287,0,0,0,G21
0.016682,0.489893,1.03427,1.055547,0.464798,0.384536,0.411218,0.208401,-0.887394,-0.401271,0.676801,-0.617188,0.087016,0.662742,-0.743775,-0.329567,-0.939011,0.098199,-0.606306,-0.783188,0.137877,0.58852,0,0,0,G21
0.01559,0.503795,1.04317,1.062454,0.488944,0.418651,0.393439,0.128789,-0.910285,-0.370757,0.680621,-0.631898,0.171106,0.615607,-0.769253,-0.421739,-0.903459,0.076803,-0.626211,-0.775681,0.078605,0.63619,0,0,0,G21
0.01614,0.496828,1.038336,1.058821,0.489336,0.424403,0.388608,0.115827,-0.914094,-0.358117,0.695322,-0.62312,0.149273,0.623065,-0.767794,-0.455804,-0.888894,0.045948,-0.627005,-0.77791,0.041482,0.611194,0,0,0,G21
0.016056,0.482979,1.039241,1.059134,0.487712,0.427455,0.383265,0.117293,-0.916161,-0.355615,0.70204,-0.61699,0.152812,0.621005,-0.768766,-0.4683,-0.883113,0.028389,-0.61734,-0.786515,0.016876,0.61486,0,0,0,G21
0.016054,0.481427,1.039366,1.059043,0.486731,0.430109,0.376779,0.11953,-0.918559,-0.356238,0.698271,-0.620896,0.15154,0.615218,-0.773655,-0.470181,-0.882396,0.017518,-0.604514,-0.796581,-0.004616,0.614965,0,0,0,G21
0.014384,0.517509,1.024578,1.077323,1.033023,0.435746,0.45601,0.073833,-0.886907,-0.265432,0.798627,-0.54013,0.039323,0.828259,-0.558964,0.142779,0.742354,-0.654618,-0.365324,-0.911666,0.188157,0.437212,0.292511,0,0,G22
0.01414,0.518722,1.025722,1.078526,1.035579,0.433265,0.460242,0.075804,-0.884551,-0.270592,0.798177,-0.538232,0.033971,0.829029,-0.558173,0.153583,0.736217,-0.659087,-0.360345,-0.911968,0.196129,0.437213,0.30654,0,0,G22
0.014551,0.515352,1.023427,1.07608,1.031473,0.425152,0.41746,0.208251,-0.88451,-0.274281,0.852486,-0.445013,0.029989,0.891496,-0.452036,0.12865,0.850237,-0.510437,-0.337549,-0.939515,0.058078,0.437221,0.277022,0,0,G22
0.014563,0.511631,1.023467,1.076134,1.031391,0.421283,0.402508,0.188157,-0.895871,-0.275181,0.844183,-0.460033,0.029136,0.881374,-0.471521,0.12544,0.828622,-0.545573,-0.343134,-0.933205,0.106711,0.437201,0.278439,0,0,G22
0.012208,0.510482,1.03851,1.091975,1.062078,0.430763,0.411413,-0.10032,-0.905911,-0.274326,0.815569,-0.509502,0.017602,0.798173,-0.602171,0.266016,0.655023,-0.707234,-0.371662,-0.823673,0.428286,0.437223,0.428171,0,0,G22
0.01457,0.512081,1.023483,1.076163,1.031351,0.443877,0.413203,0.173418,-0.893974,-0.28158,0.835232,-0.472334,0.022454,0.8739,-0.485588,0.117963,0.816239,-0.565543,-0.350578,-0.933752,0.072129,0.437197,0.279124,0,0,G22
0.013264,0.526083,1.031024,1.084102,1.045905,0.429714,0.438245,0.044366,-0.89776,-0.264693,0.793425,-0.5481,0.039794,0.814256,-0.57914,0.213853,0.676283,-0.704917,-0.379827,-0.889709,0.253278,0.437215,0.363536,0,0,G22
0.012247,0.528437,1.038285,1.091738,1.061372,0.431943,0.415217,-0.056708,-0.907953,-0.281616,0.81648,-0.504036,0.012869,0.807638,-0.589538,0.258596,0.663419,-0.702142,-0.40444,-0.850651,0.335888,0.437219,0.426482,0,0,G22
0.014572,0.513684,1.023473,1.076159,1.031343,0.458887,0.429558,0.180733,-0.884768,-0.297276,0.837403,-0.458675,0.006072,0.88029,-0.474397,0.101326,0.824481,-0.556744,-0.349462,-0.936938,0.004907,0.437205,0.279136,0,0,G22
0.014566,0.518555,1.023588,1.076281,1.031359,0.459691,0.430512,0.124034,-0.894022,-0.27607,0.817621,-0.505253,0.028262,0.851987,-0.5228,0.12202,0.784559,-0.60793,-0.370564,-0.927897,0.041109,0.437209,0.280525,0,0,G22
0,43.960018,72.863106,36.555649,36.030903,32.374451,-0.377357,0.31753,-0.869929,-0.678381,-0.197921,-0.70755,0.357462,-0.792482,0.49416,0.259117,-0.770014,0.583041,-0.005738,-0.689949,0.723835,0,0,0,0,G23
0,44.433216,72.861755,36.556435,36.199127,32.346512,-0.375174,0.307288,-0.874539,-0.681356,-0.194377,-0.705672,0.351192,-0.791176,0.500704,0.233184,-0.78006,0.58063,-0.037743,-0.688426,0.724324,0,0,0,0,G23
1,0.428341,1,0.481117,0.470707,0.410527,-0.487391,0.210021,-0.84755,-0.558826,0.553478,-0.617556,-0.177516,-0.72367,0.666925,-0.246269,-0.615131,0.748976,-0.298869,-0.435947,0.848898,0,0,0,0,G23
1,0.530528,1,0.490965,0.470415,0.402921,-0.530684,0.573934,-0.623678,-0.554526,0.664535,-0.500893,-0.23528,-0.784166,0.574219,-0.24552,-0.704837,0.665526,-0.273011,-0.519988,0.809369,0,0,0,0,G23
1,0.519721,1,0.490388,0.470202,0.408748,-0.508217,0.479579,-0.715346,-0.543509,0.66238,-0.515607,-0.228274,-0.809686,0.540647,-0.263411,-0.733354,0.626743,-0.308566,-0.571802,0.760151,0,0,0,0,G23
0,44.73872,72.860931,36.776253,36.370056,32.230522,-0.383449,0.305959,-0.87141,-0.684347,-0.194097,-0.702848,0.352972,-0.795192,0.493031,0.234033,-0.780514,0.579678,-0.041546,-0.684474,0.727852,0,0,0,0,G23
1,0.52312,1,0.493502,0.469952,0.425901,-0.527839,0.407574,-0.745164,-0.562111,0.619652,-0.54778,-0.210427,-0.787362,0.579466,-0.242575,-0.716029,0.654568,-0.30949,-0.601492,0.736494,0,0,0,0,G23
1,0.484147,1,0.489604,0.469882,0.423476,-0.399517,0.436543,-0.806112,-0.464779,0.710822,-0.527932,-0.305496,-0.867483,0.392613,-0.345807,-0.805343,0.481497,-0.41933,-0.706473,0.570139,0,0,0,0,G23
0,45.230892,72.85997,36.980049,36.466434,31.972658,-0.404,0.301865,-0.863517,-0.688565,-0.204274,-0.695809,0.358416,-0.793841,0.491279,0.240237,-0.774258,0.585501,-0.040584,-0.670161,0.741105,0,0,0,0,G23
0,43.553623,72.865204,36.807625,36.062244,33.457901,-0.349288,0.327176,-0.87804,-0.67096,-0.179392,-0.719465,0.332344,-0.810108,0.482982,0.234338,-0.782385,0.577026,0.006442,-0.723036,0.69078,0,0,0,0,G23
0.011532,1.654377,0.647699,0.630676,0.611327,1.437696,-0.689791,0.689534,-0.22075,-0.108854,-0.943959,0.311595,-0.188986,-0.926385,0.325721,-0.371575,-0.87132,0.32052,-0.055659,0.365393,-0.929188,1.740612,0,0,0,G24
0.01158,1.651858,0.641363,0.628978,0.60569,1.413551,-0.674599,0.705973,-0.21568,-0.135312,-0.94233,0.306111,-0.22041,-0.924575,0.310774,-0.399228,-0.860704,0.315919,-0.075673,0.349172,-0.933998,1.727056,0,0,0,G24
0.011559,1.636238,0.633181,0.621728,0.599841,1.401255,-0.663885,0.711586,-0.230005,-0.13839,-0.939684,0.312798,-0.223885,-0.923595,0.311203,-0.403885,-0.857057,0.319891,-0.08419,0.349364,-0.933197,1.710996,0,0,0,G24
